id,issue_type,status,priority,assignee,timestamps
JIRA-0373,Story,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-23T21:26:17Z', 'resolved_at': '2025-09-24T18:26:17Z'}]"
JIRA-0374,Bug,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-07-25T08:04:05Z', 'resolved_at': '2025-07-31T11:04:05Z'}]"
JIRA-0375,Story,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-24T15:49:31Z', 'resolved_at': '2025-06-26T17:49:31Z'}]"
JIRA-0376,Task,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-15T19:40:41Z', 'resolved_at': '2026-01-16T09:40:41Z'}]"
JIRA-0377,Story,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-01T09:37:04Z', 'resolved_at': '2025-08-05T10:37:04Z'}]"
JIRA-0378,Task,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-11-03T10:37:04Z', 'resolved_at': '2025-11-08T02:37:04Z'}]"
JIRA-0379,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-03T09:12:55Z', 'resolved_at': '2025-03-04T00:12:55Z'}]"
JIRA-0380,Task,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-16T05:00:11Z', 'resolved_at': '2025-06-17T18:00:11Z'}]"
JIRA-0381,Story,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-04-17T14:57:12Z', 'resolved_at': '2025-04-19T17:57:12Z'}]"
JIRA-0382,Story,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-02-09T10:20:10Z', 'resolved_at': '2025-02-16T01:20:10Z'}]"
JIRA-0383,Story,Open,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-11-18T00:29:45Z', 'resolved_at': None}]"
JIRA-0384,Story,Open,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-04-17T18:34:16Z', 'resolved_at': None}]"
JIRA-0385,Task,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-05T11:41:02Z', 'resolved_at': '2026-01-06T06:41:02Z'}]"
JIRA-0386,Bug,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-02-15T22:52:13Z', 'resolved_at': '2025-02-16T21:52:13Z'}]"
JIRA-0387,Bug,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-29T23:17:22Z', 'resolved_at': '2025-02-01T19:17:22Z'}]"
JIRA-0388,Bug,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-05T08:30:54Z', 'resolved_at': '2025-11-06T13:30:54Z'}]"
JIRA-0389,Task,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-13T20:03:19Z', 'resolved_at': '2025-08-15T05:03:19Z'}]"
JIRA-0390,Story,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-09-18T05:38:15Z', 'resolved_at': '2025-09-22T05:38:15Z'}]"
JIRA-0391,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-04-15T05:40:05Z', 'resolved_at': '2025-04-21T14:40:05Z'}]"
JIRA-0392,Story,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-09-14T20:23:54Z', 'resolved_at': '2025-09-15T05:23:54Z'}]"
JIRA-0393,Story,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-11T22:32:54Z', 'resolved_at': '2025-01-14T05:32:54Z'}]"
JIRA-0394,Story,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-05-17T07:27:44Z', 'resolved_at': '2025-05-22T14:27:44Z'}]"
JIRA-0395,Bug,Open,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-16T02:06:26Z', 'resolved_at': None}]"
JIRA-0396,Task,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-12T15:55:58Z', 'resolved_at': '2025-07-13T03:55:58Z'}]"
JIRA-0397,Story,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-27T09:08:05Z', 'resolved_at': '2025-07-27T23:08:05Z'}]"
JIRA-0398,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-07-23T03:42:14Z', 'resolved_at': '2025-07-27T23:42:14Z'}]"
JIRA-0399,Task,Open,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-27T07:17:05Z', 'resolved_at': None}]"
JIRA-0400,Task,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-08-30T13:02:56Z', 'resolved_at': '2025-09-01T19:02:56Z'}]"
JIRA-0401,Task,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-04-14T17:54:09Z', 'resolved_at': '2025-04-20T19:54:09Z'}]"
JIRA-0402,Task,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-10-18T04:52:18Z', 'resolved_at': '2025-10-23T14:52:18Z'}]"
JIRA-0403,Bug,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-19T15:29:15Z', 'resolved_at': '2025-06-23T06:29:15Z'}]"
JIRA-0404,Bug,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-10-09T00:09:31Z', 'resolved_at': '2025-10-10T19:09:31Z'}]"
JIRA-0405,Story,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-28T14:57:42Z', 'resolved_at': '2026-01-29T00:57:42Z'}]"
JIRA-0406,Story,Open,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-12-10T04:30:17Z', 'resolved_at': None}]"
JIRA-0407,Task,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-15T16:24:49Z', 'resolved_at': '2026-01-15T22:24:49Z'}]"
JIRA-0408,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-11-19T16:04:31Z', 'resolved_at': '2025-11-20T10:04:31Z'}]"
JIRA-0409,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-08-28T08:41:49Z', 'resolved_at': '2025-08-29T13:41:49Z'}]"
JIRA-0410,Task,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-02-26T17:22:08Z', 'resolved_at': '2025-02-26T22:22:08Z'}]"
JIRA-0411,Task,Open,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-02-16T19:14:46Z', 'resolved_at': None}]"
JIRA-0412,Story,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-05-20T19:05:42Z', 'resolved_at': '2025-05-21T23:05:42Z'}]"
JIRA-0413,Task,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-23T12:06:52Z', 'resolved_at': '2025-11-28T11:06:52Z'}]"
JIRA-0414,Bug,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-14T07:06:34Z', 'resolved_at': '2025-04-18T06:06:34Z'}]"
JIRA-0415,Story,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-11-02T07:08:38Z', 'resolved_at': '2025-11-03T03:08:38Z'}]"
JIRA-0416,Story,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-18T15:49:01Z', 'resolved_at': '2025-01-19T04:49:01Z'}]"
JIRA-0417,Task,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-10-22T14:13:32Z', 'resolved_at': '2025-10-26T00:13:32Z'}]"
JIRA-0418,Bug,Open,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-27T09:31:48Z', 'resolved_at': None}]"
JIRA-0419,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-01-13T03:39:31Z', 'resolved_at': '2025-01-16T16:39:31Z'}]"
JIRA-0420,Bug,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-12-13T18:15:52Z', 'resolved_at': '2025-12-14T17:15:52Z'}]"
JIRA-0421,Story,Open,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-07T22:51:35Z', 'resolved_at': None}]"
JIRA-0422,Task,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-02-13T20:11:35Z', 'resolved_at': '2025-02-14T04:11:35Z'}]"
JIRA-0423,Story,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-09-05T16:47:44Z', 'resolved_at': '2025-09-06T14:47:44Z'}]"
JIRA-0424,Bug,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-04-22T06:34:04Z', 'resolved_at': '2025-04-26T06:34:04Z'}]"
JIRA-0425,Story,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-02-17T08:19:57Z', 'resolved_at': '2025-02-20T19:19:57Z'}]"
JIRA-0426,Bug,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-28T19:35:45Z', 'resolved_at': '2025-11-29T16:35:45Z'}]"
JIRA-0427,Story,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-24T01:14:14Z', 'resolved_at': '2025-10-27T08:14:14Z'}]"
JIRA-0428,Story,Done,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-21T22:19:36Z', 'resolved_at': '2025-08-24T10:19:36Z'}]"
JIRA-0429,Task,Done,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-06-25T00:43:36Z', 'resolved_at': '2025-06-27T02:43:36Z'}]"
JIRA-0430,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-11-20T12:16:09Z', 'resolved_at': '2025-11-21T09:16:09Z'}]"
JIRA-0431,Task,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-06-07T22:28:17Z', 'resolved_at': '2025-06-10T04:28:17Z'}]"
JIRA-0432,Task,Open,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-28T22:50:05Z', 'resolved_at': None}]"
JIRA-0433,Story,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-01-31T17:13:11Z', 'resolved_at': '2025-02-01T14:13:11Z'}]"
JIRA-0434,Task,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-06-18T13:28:52Z', 'resolved_at': '2025-06-24T15:28:52Z'}]"
JIRA-0435,Story,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-01-12T21:50:27Z', 'resolved_at': '2025-01-14T12:50:27Z'}]"
JIRA-0436,Story,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-07T23:43:55Z', 'resolved_at': '2026-01-08T10:43:55Z'}]"
JIRA-0437,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-05T21:27:08Z', 'resolved_at': '2025-07-06T18:27:08Z'}]"
JIRA-0438,Task,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-07T01:05:00Z', 'resolved_at': '2025-10-09T04:05:00Z'}]"
JIRA-0439,Task,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-12-28T22:56:43Z', 'resolved_at': '2025-12-30T23:56:43Z'}]"
JIRA-0440,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-11-18T12:13:03Z', 'resolved_at': '2025-11-18T17:13:03Z'}]"
JIRA-0441,Story,Open,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-22T13:10:54Z', 'resolved_at': None}]"
JIRA-0442,Task,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-18T06:46:59Z', 'resolved_at': '2025-08-20T21:46:59Z'}]"
JIRA-0443,Story,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-10T20:44:22Z', 'resolved_at': '2025-07-11T15:44:22Z'}]"
JIRA-0444,Bug,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-15T12:33:26Z', 'resolved_at': '2026-01-21T17:33:26Z'}]"
JIRA-0445,Task,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-12T11:20:29Z', 'resolved_at': '2025-05-14T22:20:29Z'}]"
JIRA-0446,Bug,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-02-15T14:50:41Z', 'resolved_at': '2025-02-16T10:50:41Z'}]"
JIRA-0447,Bug,Open,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-05T23:00:11Z', 'resolved_at': None}]"
JIRA-0448,Story,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-04-28T07:23:48Z', 'resolved_at': '2025-04-29T09:23:48Z'}]"
JIRA-0449,Bug,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-11T07:34:41Z', 'resolved_at': '2026-01-15T07:34:41Z'}]"
JIRA-0450,Story,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-16T11:54:20Z', 'resolved_at': '2025-11-16T15:54:20Z'}]"
JIRA-0451,Story,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-08-11T16:15:42Z', 'resolved_at': '2025-08-12T20:15:42Z'}]"
JIRA-0452,Story,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-20T05:46:34Z', 'resolved_at': '2025-05-22T08:46:34Z'}]"
JIRA-0453,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-16T01:24:58Z', 'resolved_at': '2025-07-17T07:24:58Z'}]"
JIRA-0454,Story,Open,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-12T08:53:58Z', 'resolved_at': None}]"
JIRA-0455,Story,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-06-25T10:17:03Z', 'resolved_at': '2025-06-25T23:17:03Z'}]"
JIRA-0456,Task,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-14T14:58:32Z', 'resolved_at': '2025-03-19T21:58:32Z'}]"
JIRA-0457,Task,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-01-08T08:09:50Z', 'resolved_at': '2025-01-11T03:09:50Z'}]"
JIRA-0458,Story,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-09-15T07:19:54Z', 'resolved_at': '2025-09-18T19:19:54Z'}]"
JIRA-0459,Bug,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2026-01-05T07:58:04Z', 'resolved_at': '2026-01-05T19:58:04Z'}]"
JIRA-0460,Bug,Resolved,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-26T13:20:01Z', 'resolved_at': '2025-01-29T10:20:01Z'}]"
JIRA-0461,Bug,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-11-06T08:46:33Z', 'resolved_at': '2025-11-06T14:46:33Z'}]"
JIRA-0462,Story,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-10-30T06:24:17Z', 'resolved_at': '2025-11-03T18:24:17Z'}]"
JIRA-0463,Bug,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-03-02T21:59:53Z', 'resolved_at': '2025-03-03T17:59:53Z'}]"
JIRA-0464,Story,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-03-01T01:04:58Z', 'resolved_at': '2025-03-01T15:04:58Z'}]"
JIRA-0465,Task,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-11T12:06:06Z', 'resolved_at': '2025-09-12T19:06:06Z'}]"
JIRA-0466,Story,Done,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-10-19T14:27:59Z', 'resolved_at': '2025-10-22T09:27:59Z'}]"
JIRA-0467,Story,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-08T13:27:14Z', 'resolved_at': '2025-03-12T16:27:14Z'}]"
JIRA-0468,Story,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-04-30T18:53:13Z', 'resolved_at': None}]"
JIRA-0469,Task,Open,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-30T15:04:48Z', 'resolved_at': None}]"
JIRA-0470,Task,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-08-28T10:31:18Z', 'resolved_at': None}]"
JIRA-0471,Task,Open,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-09T19:20:18Z', 'resolved_at': None}]"
JIRA-0472,Bug,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-13T22:29:41Z', 'resolved_at': '2025-11-14T23:29:41Z'}]"
JIRA-0473,Task,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-09-09T23:49:10Z', 'resolved_at': '2025-09-12T12:49:10Z'}]"
JIRA-0474,Story,Done,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-07T18:54:48Z', 'resolved_at': '2025-03-11T05:54:48Z'}]"
JIRA-0475,Bug,Open,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-10-23T17:21:33Z', 'resolved_at': None}]"
JIRA-0476,Bug,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2026-01-19T00:29:47Z', 'resolved_at': '2026-01-20T06:29:47Z'}]"
JIRA-0477,Task,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-21T19:47:13Z', 'resolved_at': '2025-08-24T20:47:13Z'}]"
JIRA-0478,Bug,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-21T02:25:38Z', 'resolved_at': '2026-01-24T18:25:38Z'}]"
JIRA-0479,Task,Open,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-25T15:14:12Z', 'resolved_at': None}]"
JIRA-0480,Task,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-10-23T01:39:43Z', 'resolved_at': '2025-10-25T07:39:43Z'}]"
JIRA-0481,Story,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-16T17:32:38Z', 'resolved_at': '2025-04-18T19:32:38Z'}]"
JIRA-0482,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-09-02T00:48:03Z', 'resolved_at': '2025-09-04T21:48:03Z'}]"
JIRA-0483,Task,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-17T09:02:22Z', 'resolved_at': '2026-01-20T22:02:22Z'}]"
JIRA-0484,Story,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-02T04:50:30Z', 'resolved_at': '2025-11-04T14:50:30Z'}]"
JIRA-0485,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-20T18:05:10Z', 'resolved_at': '2025-05-21T19:05:10Z'}]"
JIRA-0486,Story,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-12T20:07:45Z', 'resolved_at': '2025-06-18T12:07:45Z'}]"
JIRA-0487,Bug,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-14T18:57:07Z', 'resolved_at': '2025-11-15T19:57:07Z'}]"
JIRA-0488,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-16T06:19:40Z', 'resolved_at': '2025-07-18T21:19:40Z'}]"
JIRA-0489,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-08T05:34:56Z', 'resolved_at': '2026-01-09T03:34:56Z'}]"
JIRA-0490,Story,Resolved,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-11-21T21:41:24Z', 'resolved_at': '2025-11-23T06:41:24Z'}]"
JIRA-0491,Story,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-08T00:10:41Z', 'resolved_at': '2025-03-10T03:10:41Z'}]"
JIRA-0492,Task,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-02-04T09:45:00Z', 'resolved_at': '2025-02-09T15:45:00Z'}]"
JIRA-0493,Story,Open,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-07-20T23:13:58Z', 'resolved_at': None}]"
